step,scf_accuracy_ry
41,3e-08
42,2e-08
43,1.2e-07
44,1.1e-07
45,2e-07
46,3e-08
47,3e-08
48,9.8e-09
49,7.8e-09
50,6.9e-09
51,4.8e-09
52,3.7e-09
53,9.8e-09
54,7e-08
55,3e-08
56,2.7e-09
57,3.4e-09
58,1.6e-09
59,1.4e-09
60,1.1e-09
1,0.04463066
2,13.72752141
3,1.14795632
4,0.14004875
5,0.01435204
6,0.00168809
7,0.00105081
8,0.00088376
9,0.00056292
10,0.00019849
11,0.00013782
12,7.168e-05
13,5.667e-05
14,0.00035268
15,0.00102469
16,0.0001354
17,0.00013947
18,2.008e-05
19,1.37e-05
20,8.4e-06
21,7.75e-06
22,4.77e-06
23,3.12e-06
24,7.98e-06
25,5.08e-06
26,5.496e-05
27,3.47e-06
28,2.8e-06
29,5.1e-07
30,4.5e-07
31,3.7e-07
32,2e-07
33,1.7e-07
34,1.3e-07
35,3.3e-07
36,1.3e-07
37,6e-06
38,1e-07
39,1.2e-07
40,5e-08
41,4e-08
42,3e-08
43,2e-08
44,2e-08
45,1.2e-07
46,2e-08
47,1.5e-07
48,5.8e-09
49,3.9e-09
50,5.9e-09
51,3.6e-09
52,2.1e-09
53,1.8e-09
54,1.6e-09
55,2.2e-09
56,1.8e-09
57,2.1e-09
58,7.3e-09
59,1.2e-09
1,0.10688333
2,29.51194503
3,3.07514533
4,0.32755604
5,0.03127633
6,0.00418582
7,0.00260458
8,0.00219626
9,0.00133674
10,0.00030929
11,0.00022633
12,0.00287266
13,0.0003489
14,0.00023495
15,0.0003564
16,0.00014725
17,8.77e-05
18,4.481e-05
19,2.261e-05
20,1.781e-05
21,1.839e-05
22,3.784e-05
23,0.00012004
24,1.007e-05
25,3.191e-05
26,9.2e-06
27,1.327e-05
28,1.8e-06
29,1.16e-06
30,9.9e-07
31,8.1e-07
32,8.6e-07
33,1.36e-05
34,5.7e-07
35,4.6e-07
36,1.11e-06
37,2.6e-07
38,6.1e-07
39,1.5e-07
40,1.3e-07
41,9e-08
42,8e-08
43,9e-08
44,3.4e-07
45,6e-08
46,1.1e-07
47,1.5e-07
48,4e-08
49,5e-08
50,4e-08
51,3e-08
52,2e-08
53,2e-08
54,4.1e-07
55,1e-08
56,2e-08
57,1.2e-07
58,2.9e-09
59,1.8e-09
60,1.7e-09
1,0.13087892
2,29.94150648
3,4.5910855
4,0.39945093
5,0.03631717
6,0.00660829
7,0.00445243
8,0.00372913
9,0.00192261
10,0.00042722
11,0.00032509
12,0.00321592
13,0.00049471
14,0.0009601
15,0.00023403
16,0.0002596
17,0.00011453
18,6.67e-05
19,2.328e-05
20,2.158e-05
21,1.817e-05
22,1.506e-05
23,0.00039495
24,7.59e-06
25,6.824e-05
26,2.97e-06
27,7.17e-06
28,2.06e-06
29,1.42e-06
30,1.33e-06
31,8.7e-07
32,5.2e-07
33,5.8e-07
34,1.47e-06
35,9.6e-07
36,3.56e-06
37,1.7e-07
38,2.1e-07
39,2.3e-07
40,8e-08
41,8e-08
42,6e-08
43,4e-08
44,4e-08
45,1.3e-07
46,9e-08
47,5e-08
48,1e-08
49,1e-08
50,5.5e-09
51,5.2e-09
52,5e-09
53,1.7e-09
1,0.08269722
2,18.0577511
3,3.27597994
4,0.20183699
5,0.01820869
6,0.00669748
7,0.00503404
8,0.00397418
9,0.00124354
10,0.00060936
11,0.0004463
12,0.00022294
13,0.00304003
14,0.00033358
15,0.00248153
16,0.00019099
17,0.00031397
18,4.21e-05
19,3.774e-05
20,3.166e-05
21,2.162e-05
22,1.018e-05
23,9.47e-06
24,0.00055401
25,1.743e-05
