step,scf_accuracy_ry
35,2e-08
36,7.9e-09
37,6.1e-09
38,5.7e-09
39,2.7e-09
40,1.8e-09
1,0.01028607
2,0.03516481
3,0.02588885
4,0.01269076
5,0.00712726
6,0.00366544
7,0.00178962
8,0.00095001
9,0.00037882
10,0.00022628
11,0.00013832
12,8.359e-05
13,0.00028244
14,7.814e-05
15,0.0002446
16,2.818e-05
17,1.93e-05
18,1.185e-05
19,5.69e-06
20,3.52e-06
21,2.34e-06
22,1.58e-06
23,2.41e-06
24,1.06e-05
25,1.36e-06
26,4.5e-07
27,2e-07
28,1.4e-07
29,1e-07
30,5e-08
31,4e-08
32,2e-08
33,2e-08
34,1.3e-07
35,1e-08
36,2e-08
37,8.8e-09
38,5.5e-09
39,4.1e-09
40,2.9e-09
1,0.0010329
2,0.0156322
3,0.00500762
4,0.00055055
5,0.00050614
6,0.00010454
7,7.974e-05
8,6.203e-05
9,2.749e-05
10,1.413e-05
11,6.38e-06
12,3.97e-06
13,2.548e-05
14,7e-06
15,3.93e-06
16,1.76e-06
17,1.06e-06
18,5.7e-07
19,4.2e-07
20,2.8e-07
21,1.3e-07
22,7e-08
23,8e-08
24,5.1e-07
25,9e-08
26,2e-08
27,2e-08
28,1e-08
29,6.9e-09
30,4.6e-09
31,3.4e-09
32,2.7e-09
1,0.00135626
2,0.02921628
3,0.00930935
4,0.00043164
5,0.00035083
6,0.00016065
7,0.00012063
8,7.501e-05
9,1.53e-05
10,1.206e-05
11,7.44e-06
12,5.41e-06
13,3.77e-05
14,6.2e-06
15,4.13e-06
16,1.75e-06
17,7.6e-07
18,4.3e-07
19,3.1e-07
20,2e-07
21,8e-08
22,6e-08
23,2.6e-07
24,3.7e-07
25,5e-08
26,1e-08
27,8.4e-09
28,5.7e-09
29,4.1e-09
1,0.00398764
2,0.08625722
3,0.02908037
4,0.00115149
5,0.00089284
6,0.0003804
7,0.00029689
8,0.00019069
9,3.412e-05
10,2.36e-05
11,1.241e-05
12,1.538e-05
13,5.73e-05
14,8.63e-06
15,8.75e-06
16,2.2e-06
17,1.22e-06
18,8.5e-07
19,6.5e-07
20,3.7e-07
21,2.1e-07
22,9e-08
23,4.8e-07
24,3.4e-07
25,9e-08
26,2e-08
27,2e-08
28,7.3e-09
29,3.8e-09
30,3.1e-09
31,2.5e-09
1,0.01187114
2,0.24248971
3,0.09062236
4,0.00340765
5,0.00245715
6,0.00097176
7,0.00075142
8,0.00050228
9,9.596e-05
10,6.233e-05
11,4.168e-05
12,7.46e-05
13,0.00014041
14,1.924e-05
15,1.76e-05
16,7.86e-06
17,3.78e-06
18,2.45e-06
19,1.65e-06
20,5.5e-07
21,3.2e-07
22,2.1e-07
23,3.16e-06
24,2e-07
25,1.8e-07
26,8e-08
27,3e-08
28,2e-08
29,1e-08
30,9.1e-09
31,6.1e-09
32,3.8e-09
33,3e-08
34,5.5e-09
35,4.5e-09
36,2.4e-09
1,0.01011552
2,0.18585105
3,0.07920292
4,0.00295663
5,0.00214694
6,0.00091548
7,0.00070725
8,0.00045755
9,9.252e-05
10,6.201e-05
11,4.511e-05
12,7.589e-05
13,0.00018337
14,1.707e-05
15,1.486e-05
16,6.25e-06
17,3.39e-06
18,2.24e-06
19,1.37e-06
20,6e-07
21,3.1e-07
22,1.9e-07
23,1.96e-06
24,9e-08
25,5e-08
26,4e-08
27,7e-08
28,3e-08
29,2e-08
30,9e-09
31,6e-09
32,4.9e-09
33,2e-08
34,5.8e-09
35,2.3e-09
1,0.00073626
2,0.00201431
3,0.00056496
4,0.0048456
5,0.00054668
6,0.00022103
7,0.00012875
8,9.336e-05
9,3.274e-05
10,2.039e-05
11,1.199e-05
12,7.31e-06
13,5.35e-06
14,1.246e-05
15,6.06e-06
16,4.75e-06
17,1.68e-06
18,8.8e-07
19,3.8e-07
20,2.7e-07
21,9e-08
22,7e-08
23,7e-08
24,6e-08
25,6e-08
26,7e-08
27,2e-08
28,1e-08
29,6.5e-09
30,2.7e-09
1,0.0032888
2,0.06592389
3,0.02466495
4,0.00097256
5,0.00072345
6,0.00023638
7,0.00018215
8,0.00012902
9,5.474e-05
10,3.6e-05
11,2.113e-05
12,3.539e-05
13,6.45e-06
14,6.1e-06
15,2.265e-05
16,1.59e-06
17,1.65e-06
18,7.5e-07
19,4.8e-07
20,2.6e-07
21,1.4e-07
22,1.2e-07
23,4.7e-07
24,8e-08
