step,scf_accuracy_ry
19,3.2e-07
20,2.1e-07
21,1.6e-07
22,1.7e-07
23,1.19e-06
24,7.2e-07
25,9e-08
26,7e-08
27,5e-08
28,3e-08
29,2e-08
30,1e-08
31,7.3e-09
32,7.8e-09
33,5e-08
34,2e-08
35,3.2e-09
36,3.1e-09
37,1.9e-09
38,1e-09
1,0.00141335
2,0.17304144
3,0.00607944
4,0.00024111
5,0.00014023
6,0.00011364
7,6.705e-05
8,4.139e-05
9,2.535e-05
10,1.463e-05
11,9.36e-06
12,1.242e-05
13,6.087e-05
14,4.128e-05
15,4.81e-06
16,6.31e-06
17,1.16e-06
18,5.9e-07
19,4.1e-07
20,2.8e-07
21,1.9e-07
22,1.9e-07
23,2.15e-06
24,8.4e-07
25,9e-08
26,1.1e-07
27,5e-08
28,4e-08
29,2e-08
30,2e-08
31,9.2e-09
32,8.9e-09
33,8e-08
34,2e-08
35,4.8e-09
36,6.3e-09
37,2.8e-09
38,1.5e-09
39,9e-10
1,0.00420784
2,0.57572997
3,0.01445286
4,0.00083341
5,0.00033823
6,0.00020056
7,0.00013526
8,8.098e-05
9,4.796e-05
10,2.819e-05
11,1.863e-05
12,2.205e-05
13,0.00011976
14,7.042e-05
15,9.95e-06
16,1.271e-05
17,1.78e-06
18,1.22e-06
19,8.5e-07
20,4.6e-07
21,3.2e-07
22,2.8e-07
23,3.83e-06
24,1.1e-06
25,1.3e-07
26,1.7e-07
27,7e-08
28,6e-08
29,3e-08
30,2e-08
31,1e-08
32,1e-08
33,9e-08
34,1e-08
35,6.1e-09
36,8.3e-09
37,3.8e-09
38,1.8e-09
39,1e-09
1,0.00323465
2,0.43664644
3,0.01215652
4,0.00072143
5,0.0002032
6,0.00012823
7,8.824e-05
8,5.176e-05
9,3.094e-05
10,1.776e-05
11,1.211e-05
12,1.235e-05
13,7.249e-05
14,4.227e-05
15,5.17e-06
16,7.72e-06
17,9.8e-07
18,6.7e-07
19,5e-07
20,2.3e-07
21,1.7e-07
22,1.4e-07
23,2.02e-06
24,3.8e-07
25,6e-08
26,8e-08
27,4e-08
28,2e-08
29,1e-08
30,7.7e-09
31,4.9e-09
32,4e-09
33,2e-08
34,4.5e-09
35,4.3e-09
36,2.7e-09
37,2.3e-09
38,7.2e-10
1,0.00199708
2,0.23839306
3,0.01067659
4,0.00051604
5,0.00012206
6,8.572e-05
7,5.806e-05
8,3.552e-05
9,2.245e-05
10,1.319e-05
11,8.04e-06
12,9.5e-06
13,4.703e-05
14,2.685e-05
15,3.68e-06
16,3.91e-06
17,6.1e-07
18,3.7e-07
19,2.7e-07
20,1.7e-07
21,1.1e-07
22,1e-07
23,1.08e-06
24,3.6e-07
25,5e-08
26,6e-08
27,3e-08
28,2e-08
29,1e-08
30,5.4e-09
31,4e-09
32,4e-09
33,3e-08
34,5.4e-09
35,1.9e-09
36,2.6e-09
37,1.3e-09
38,6.7e-10
1,0.00123577
2,0.10890863
3,0.01106223
4,0.00041026
5,0.00010073
6,7.536e-05
7,4.715e-05
8,2.746e-05
9,1.896e-05
10,1.066e-05
11,6.39e-06
12,8.31e-06
13,5.216e-05
14,1.444e-05
15,5.3e-06
16,2.51e-06
17,6.5e-07
18,2.8e-07
19,2.1e-07
20,1.5e-07
21,9e-08
22,1e-07
23,8.9e-07
24,1.9e-07
25,4e-08
26,5e-08
27,2e-08
28,2e-08
29,8.3e-09
30,5e-09
31,3.1e-09
32,3.1e-09
33,2e-08
34,4.9e-09
35,1.9e-09
36,2.3e-09
37,1.1e-09
38,6.3e-10
39,4.4e-10
1,0.00072182
2,0.03125327
3,0.00915221
4,0.00035789
5,8.592e-05
6,6.519e-05
7,3.222e-05
8,1.79e-05
9,1.175e-05
10,6.39e-06
11,4.4e-06
12,6.61e-06
13,7.29e-06
14,2.397e-05
15,8.1e-07
16,5e-07
17,3.2e-07
18,2e-07
19,1.1e-07
20,7e-08
21,5e-08
22,9e-08
23,4e-08
24,6e-08
25,2e-08
26,2e-08
27,2e-08
28,6.1e-09
29,3.6e-09
30,2.7e-09
31,1.8e-09
32,2.8e-09
33,1.1e-09
34,2.9e-09
35,1.1e-09
36,6.1e-10
37,4.8e-10
1,0.00069468
2,0.0188982
3,0.00090723
4,0.00145681
5,9.731e-05
6,7.347e-05
7,3.621e-05
8,1.821e-05
9,1.187e-05
10,6.47e-06
11,4.35e-06
12,5.43e-06
13,9.3e-07
14,6.3e-07
15,4e-07
16,1.96e-06
17,4.2e-07
18,2e-07
19,1.1e-07
20,5e-08
21,3e-08
22,2e-08
23,2e-08
24,1e-08
25,9.4e-09
26,8.7e-09
27,4e-08
28,4.4e-09
29,7.1e-09
30,1.9e-09
31,1.6e-09
32,9.1e-10
33,6.2e-10
34,6.3e-10
35,4.5e-10
36,4.2e-10
37,1.1e-09
38,2.4e-10
1,0.00054855
2,0.01800145
3,0.00244239
4,0.00020327
5,6.861e-05
6,6.026e-05
7,2.999e-05
8,1.632e-05
9,9.25e-06
10,4.54e-06
11,3.11e-06
12,4.68e-06
13,1.874e-05
14,4.7e-07
15,4.8e-07
16,3.2e-07
17,3.3e-07
18,1.3e-07
19,6e-08
20,6e-08
21,3e-08
22,3e-08
23,3e-08
24,3e-08
25,2e-08
26,2e-08
27,1e-08
28,6.6e-09
29,4.6e-09
30,3.7e-09
31,1.5e-09
32,1.6e-09
33,1.9e-09
34,2.1e-09
35,8.1e-10
36,5.7e-10
37,6.1e-10
38,7e-10
39,4.3e-10
40,2.4e-10
1,0.00055544
2,0.03065851
3,0.00676433
4,9.3e-05
5,5.8e-05
6,6.913e-05
7,3.167e-05
8,1.907e-05
9,1.043e-05
10,4.43e-06
11,2.8e-06
12,8.7e-06
13,2.727e-05
14,2.9e-07
15,2.2e-07
16,1.9e-07
17,2.4e-07
18,8e-08
19,6e-08
20,4e-08
21,3e-08
22,2e-08
23,1.7e-07
