step,total_force_ry_bohr
1,0.036541
2,0.025811
3,0.016086
4,0.007311
5,0.006681
6,0.00586
7,0.004743
8,0.00407
9,0.003574
10,0.00301
11,0.002527
12,0.002425
13,0.00252
14,0.002708
