step,scf_accuracy_ry
31,3.1e-07
32,2.1e-07
33,3.7e-07
34,1.39e-05
35,1e-07
36,7e-08
37,2.2e-07
38,8e-08
39,5e-08
40,3e-08
41,3e-08
42,3e-08
43,2e-08
44,1.3e-07
45,3e-08
46,1e-08
47,6e-08
48,1e-08
49,2e-08
50,4.6e-09
51,3.5e-09
52,3.6e-09
53,2e-09
54,4.4e-09
55,2e-08
56,1.5e-09
57,8.1e-09
58,9.2e-10
1,0.01612211
2,5.03238803
3,0.55787683
4,0.0194413
5,0.00372732
6,0.00108215
7,0.00084189
8,0.00042946
9,0.00024
10,0.00017328
11,0.00011695
12,0.00010128
13,0.00745359
14,0.00074967
15,0.00016433
16,7.412e-05
17,8.411e-05
18,1.352e-05
19,6.51e-06
20,5.06e-06
21,4.24e-06
22,2.79e-06
23,4.974e-05
24,6.72e-06
25,1.354e-05
26,2.25e-06
27,2.77e-06
28,1.03e-06
29,7.4e-07
30,4.7e-07
31,3.3e-07
32,1.7e-07
33,3.9e-07
34,1.4e-06
35,3.3e-07
36,2.3e-07
37,8e-08
38,8e-08
39,5e-08
40,6e-08
41,3e-08
42,3e-08
43,3e-08
44,1.79e-06
45,6e-08
46,4e-08
47,7.8e-09
48,5.8e-09
49,6.1e-09
50,9.7e-09
51,6.3e-09
52,3.2e-09
53,1.9e-09
54,4e-08
55,4.5e-09
56,1e-08
57,9.4e-10
1,0.01881673
2,5.07538769
3,0.76715188
4,0.02472799
5,0.00432589
6,0.00137553
7,0.00106749
8,0.00069864
9,0.00034616
10,0.00026193
11,0.00016367
12,0.00014999
13,0.00343608
14,0.00017252
15,0.00011307
16,0.00010217
17,6.126e-05
18,5.22e-05
19,1.757e-05
20,1.2e-05
21,5.84e-06
22,3.18e-06
23,3.88e-06
24,0.00017785
25,8.33e-06
26,7.05e-06
27,2.82e-06
28,1.61e-06
29,8.7e-07
30,6.4e-07
31,4.5e-07
32,3.3e-07
33,2.9e-07
34,1.083e-05
35,5.2e-07
36,1.16e-06
37,1.6e-07
38,1e-07
39,8e-08
40,1e-07
41,6e-08
42,7e-08
43,5e-08
44,1.1e-07
45,1.4e-07
46,7.9e-09
47,2e-08
48,1e-08
49,5.4e-09
50,8.5e-09
51,3.2e-09
52,2.3e-09
53,1.6e-09
54,1.2e-09
55,5.6e-09
56,2.3e-09
57,1e-09
58,1.7e-09
59,7.7e-10
1,0.01239111
2,4.32356941
3,0.32893013
4,0.01576701
5,0.00275697
6,0.00105182
7,0.00081997
8,0.00059062
9,0.00026595
10,0.00019794
11,0.00012439
12,0.00021501
13,0.00277753
14,0.00039118
15,8.628e-05
16,0.00012646
17,2.433e-05
18,1.974e-05
19,8.72e-06
20,7.58e-06
21,5.63e-06
22,3.66e-06
23,0.00028118
24,3.31e-06
25,4.334e-05
26,2.13e-06
27,3.56e-06
28,1.15e-06
29,6.1e-07
30,3.6e-07
31,2.8e-07
32,2.3e-07
33,2.55e-06
34,4e-07
35,7.4e-07
36,4.7e-07
37,5e-08
38,4e-08
39,3e-08
40,3e-08
41,3e-08
42,2e-08
43,2e-08
44,5.6e-07
45,3e-08
46,1.2e-07
47,6.8e-09
48,4.6e-09
49,3.2e-09
50,2.8e-09
51,2.7e-09
52,1.7e-09
53,1.8e-09
54,5e-08
55,1.8e-09
56,1e-08
57,7.6e-10
1,0.00139903
2,0.22052656
3,0.03678913
4,0.00485289
5,0.00076041
6,0.00036193
7,0.00030828
8,0.00020267
9,9.314e-05
10,6.858e-05
11,4.213e-05
12,3.736e-05
13,0.00220313
14,0.00011821
15,2.952e-05
16,3.962e-05
17,1.538e-05
18,9.71e-06
19,2.42e-06
20,2.04e-06
21,1.61e-06
22,1.22e-06
23,6.577e-05
24,1.038e-05
25,3.86e-06
26,7.4e-07
27,5.4e-07
28,2e-07
29,1.7e-07
30,1.4e-07
31,8e-08
32,7e-08
33,2e-07
34,8.8e-07
35,7.4e-07
36,6e-08
37,1.5e-07
38,2e-08
39,1e-08
40,1e-08
41,6.2e-09
42,5.6e-09
43,1e-08
44,7e-08
45,2e-08
46,4e-09
47,7.2e-09
48,3.4e-09
49,2.4e-09
50,2.5e-09
51,2.1e-09
52,1.6e-09
53,1.5e-09
54,3e-08
55,1.6e-09
56,6.8e-10
1,0.00085418
2,0.03631166
3,0.02353088
4,0.0050666
5,0.00057767
6,0.00035836
7,0.00031398
8,0.00018649
9,7.435e-05
10,5.342e-05
11,3.205e-05
12,2.727e-05
13,0.00158215
14,4.229e-05
15,4.215e-05
16,2.809e-05
17,9.06e-06
18,1.381e-05
19,2.38e-06
20,1.61e-06
21,1.22e-06
22,6.8e-07
23,1.67e-06
24,1.114e-05
25,5.6e-07
26,2.04e-06
27,4.5e-07
28,1.9e-07
29,2.6e-07
30,1.1e-07
31,7e-08
32,3e-08
33,3e-08
34,3.1e-07
35,5e-08
36,7e-08
37,2e-08
38,1e-08
39,2e-08
40,8.4e-09
41,4.6e-09
42,3.6e-09
43,2.7e-09
44,5.8e-09
45,4e-08
46,1.3e-09
47,5.7e-09
48,1.3e-09
49,5.2e-10
1,0.00124417
2,0.00588755
3,0.0898375
4,0.00209252
5,0.00160528
6,0.00062914
7,0.00051661
8,0.00034049
9,0.0001079
10,7.72e-05
11,5.636e-05
12,2.896e-05
13,2.224e-05
14,0.00054551
15,0.00024662
16,5.339e-05
17,3.505e-05
18,1.473e-05
19,4.34e-06
20,3.14e-06
21,1.95e-06
22,1.64e-06
23,1.41e-06
24,1.194e-05
25,1.162e-05
26,4.12e-06
27,3.05e-06
28,1.06e-06
29,6.2e-07
30,5e-07
31,3.9e-07
32,3e-07
33,2.3e-07
34,9.5e-07
35,1.21e-06
36,4.3e-07
37,4.4e-07
38,2.2e-07
39,1e-07
40,7e-08
41,6e-08
42,4e-08
43,4e-08
44,7e-08
45,6e-08
46,5e-08
47,4e-08
48,5e-08
49,3e-08
50,1e-08
51,1e-08
52,7.7e-09
53,3.9e-09
54,6.9e-09
55,3e-08
56,1e-08
57,2e-08
58,1.8e-09
59,7.6e-10
1,0.00149858
2,0.1036291
3,0.02589256
4,0.00677444
5,0.00118187
6,0.00073511
7,0.00061744
8,0.00040422
9,0.00012086
10,8.958e-05
11,6.568e-05
12,4.175e-05
13,0.00384672
14,8.219e-05
15,0.0001286
16,4.856e-05
17,1.022e-05
18,1.372e-05
19,5.24e-06
20,4.11e-06
21,2.06e-06
22,1.54e-06
23,4.182e-05
24,2.43e-06
25,9.81e-06
26,8.7e-07
27,6.6e-07
28,4.1e-07
29,3.4e-07
30,2.3e-07
31,1.1e-07
32,9e-08
33,4.5e-07
34,7.5e-07
35,4.7e-07
36,3e-08
37,3e-08
38,2e-08
39,2e-08
40,2e-08
41,1e-08
42,9.8e-09
43,2e-08
44,1e-08
45,6e-09
46,5e-08
47,3.2e-09
48,8.8e-10
49,8.1e-10
50,1e-09
51,7.3e-10
52,5.6e-10
1,0.00082845
2,0.00073035
3,0.00618471
4,0.00725611
5,0.00111076
6,0.00057302
7,0.00057253
8,0.00019479
9,5.622e-05
10,4.786e-05
11,4.263e-05
12,1.845e-05
13,2.059e-05
14,0.00029175
15,0.00021851
16,1.119e-05
17,5.7e-06
18,4.05e-06
19,3.48e-06
20,2.19e-06
21,1.02e-06
22,7.2e-07
23,5.9e-07
24,1.825e-05
25,8.23e-06
26,3.3e-07
27,2.8e-07
28,2e-07
29,1.7e-07
30,1.1e-07
31,9e-08
32,6e-08
33,4e-08
34,4.5e-07
35,6e-08
36,5e-08
37,3e-08
38,5e-08
39,1e-08
40,6.6e-09
41,4.2e-09
42,3.8e-09
43,2.5e-09
44,8.5e-09
45,3e-08
46,3e-08
47,1.6e-09
48,1.1e-09
49,9.7e-10
50,1.3e-09
51,4e-10
1,0.00103605
2,0.12898582
3,0.00753884
4,0.00248212
5,0.00070743
6,0.00053826
7,0.00049612
8,0.00025792
9,9.153e-05
10,6.71e-05
11,5.822e-05
12,7.052e-05
13,0.00272746
14,0.00029558
15,2.098e-05
16,3.387e-05
17,5.87e-06
18,4.62e-06
19,3.83e-06
20,2.53e-06
21,1.52e-06
22,1.27e-06
23,1.82e-06
24,4.2e-05
25,2.27e-06
26,2.92e-06
27,1.12e-06
28,3.7e-07
29,3e-07
30,2.6e-07
31,1.4e-07
32,8e-08
33,8e-08
34,1.54e-06
35,8e-08
36,1.01e-06
37,2e-08
38,2e-08
39,2e-08
40,1e-08
41,2e-08
42,9.8e-09
43,8.9e-09
44,4e-08
45,7e-09
46,1e-08
47,3e-08
48,2.2e-09
49,4.3e-09
50,1.5e-09
51,1e-09
52,8.1e-10
53,6.5e-10
54,6.9e-09
55,7.4e-10
56,5.3e-10
1,0.00168453
2,0.01526779
3,0.08831811
4,0.01729382
5,0.00206484
6,0.00057668
7,0.00045092
8,0.00035967
9,9.152e-05
10,5.873e-05
11,4.949e-05
12,3.499e-05
13,0.00120358
14,0.00024759
15,8.28e-05
16,5.529e-05
17,9.02e-06
18,7.08e-06
19,6.38e-06
20,4.45e-06
21,1.58e-06
22,1.18e-06
23,9e-07
24,5.42e-05
25,9.1e-07
26,5.21e-06
27,6.3e-07
28,6.5e-07
29,5.7e-07
30,1.7e-07
31,1.1e-07
32,9e-08
33,6e-08
34,5.3e-07
35,2e-07
36,1.1e-07
37,4e-08
38,3e-08
39,5e-08
40,2e-08
41,1e-08
42,1e-08
43,6.1e-09
44,5.1e-09
45,1e-07
46,2e-08
47,5e-08
48,1.7e-09
49,1.3e-09
50,1.6e-09
51,1.2e-09
52,4.1e-10
1,0.00254384
2,0.04172275
3,0.11170523
4,0.03736256
5,0.00216938
6,0.00071543
7,0.00055593
8,0.00044529
9,0.00011155
10,7.001e-05
11,6.244e-05
12,4.28e-05
13,0.00120635
14,0.0013045
15,5.427e-05
16,4.948e-05
17,1.002e-05
18,6.91e-06
19,8.99e-06
20,5.01e-06
21,2.5e-06
22,1.73e-06
23,5.13e-06
24,5.244e-05
25,1.824e-05
26,4.3e-07
27,1.1e-06
28,3e-07
29,2.2e-07
30,1.9e-07
31,1.7e-07
32,1e-07
33,6e-08
34,3.9e-07
35,4.9e-07
36,9e-08
37,4e-08
38,4e-08
39,2e-08
40,9.5e-09
41,8.7e-09
42,8.5e-09
43,5.1e-09
44,4.1e-09
45,7e-08
46,8e-08
47,3.4e-09
48,5e-09
49,1.3e-09
50,8.1e-10
51,6.4e-10
52,4e-10
1,0.00413757
2,0.35725087
3,0.26816045
4,0.02325354
5,0.00167043
6,0.00050204
7,0.00035042
8,0.00030079
9,0.0001137
10,5.182e-05
11,3.596e-05
12,6.406e-05
13,0.00111
14,0.00022169
15,2.034e-05
16,2.263e-05
17,8.65e-06
18,4.3e-06
19,2.18e-06
20,2.13e-06
21,1.59e-06
22,7e-07
23,1.028e-05
24,2.38e-06
25,8.3e-07
26,3.25e-06
27,4e-07
28,1.8e-07
29,1.4e-07
30,1.1e-07
31,6e-08
32,5e-08
33,5e-08
34,1.62e-06
35,1.1e-07
36,1.7e-07
37,5e-08
38,2e-08
39,1e-08
40,1e-08
41,9.3e-09
42,7.8e-09
43,8.5e-09
44,2e-08
45,2.8e-07
46,2.3e-09
47,7.9e-09
48,2.1e-09
49,3.5e-09
50,9.7e-10
51,5.7e-10
1,0.00316473
2,0.251147
3,0.21105143
4,0.01614677
5,0.00099637
6,0.00036717
7,0.00028663
8,0.00024291
9,8.075e-05
10,3.471e-05
11,2.685e-05
12,3.66e-05
13,0.00071518
14,0.00013366
15,1.553e-05
16,2.282e-05
17,5.42e-06
18,2.47e-06
19,1.87e-06
20,1.69e-06
21,1.01e-06
22,7.1e-07
23,1.59e-06
24,8.91e-06
25,3.51e-06
26,1.65e-06
27,2.6e-07
28,1.2e-07
29,9e-08
30,6e-08
31,4e-08
32,3e-08
33,5e-08
34,3e-07
35,4e-08
36,2e-08
37,1e-08
38,1e-08
39,2e-08
40,3.6e-09
41,3.3e-09
42,3e-09
