step,energy_ry
1,-7241.43471639
2,-7241.43722459
3,-7241.43930846
4,-7241.44145829
5,-7241.4430683
6,-7241.44366623
7,-7241.44447521
8,-7241.44566326
9,-7241.44663773
10,-7241.44726714
11,-7241.44814063
12,-7241.44925509
13,-7241.45014285
14,-7241.45089397
15,-7241.45179253
16,-7241.45276981
17,-7241.45358853
18,-7241.45444403
19,-7241.45488186
20,-7241.45507246
21,-7241.45512632
22,-7241.45513563
