step,conv_thr_ry
53,2e-10
46,2e-10
46,2e-10
48,1e-10
53,1e-10
47,1e-10
46,1e-10
43,1e-10
42,1e-10
45,1e-10
40,1e-10
42,1e-10
49,1e-10
46,1e-10
46,1e-10
47,1e-10
47,1e-10
47,1e-10
47,2e-10
47,2e-10
47,1e-10
46,1e-10
42,1e-10
45,1e-10
46,1e-10
51,1e-10
45,1e-10
39,1e-10
40,1e-10
44,1e-10
