step,scf_accuracy_ry
21,3e-07
22,2e-07
23,1.6e-07
24,1.9e-07
25,1.5e-07
26,8e-08
27,4e-08
28,2e-08
29,1e-08
30,8.7e-09
31,7.4e-09
32,6.1e-09
33,5e-09
34,3.8e-09
35,3.3e-09
36,3.7e-09
37,5.5e-09
38,2.1e-09
39,1.8e-09
40,1e-09
41,5.3e-10
42,2.7e-10
43,1.7e-10
44,1.3e-10
45,1.3e-10
46,1.8e-10
47,8.9e-11
1,0.00212151
2,0.00255744
3,0.00232581
4,0.00185717
5,0.00107694
6,0.00034368
7,0.00025926
8,0.00019072
9,0.00013545
10,7.843e-05
11,2.865e-05
12,2.255e-05
13,1.832e-05
14,3.213e-05
15,1.13e-05
16,1.196e-05
17,9.43e-06
18,3.4e-06
19,1.66e-06
20,2.33e-06
21,1.08e-06
22,5.4e-07
23,3.1e-07
24,6.6e-07
25,2.1e-07
26,1e-07
27,6e-08
28,4e-08
29,3e-08
30,2e-08
31,2e-08
32,6.7e-09
33,5.3e-09
34,6.1e-09
35,8.1e-09
36,2.9e-09
37,2.3e-09
38,1.7e-09
39,8.4e-10
40,5.8e-10
41,3.3e-10
42,2.8e-10
43,2.3e-10
44,1.9e-10
45,5.4e-10
46,1.3e-10
47,8.9e-11
1,0.00444237
2,0.00576505
3,0.00476474
4,0.00385465
5,0.0024018
6,0.0006138
7,0.00048027
8,0.00032723
9,0.00025591
10,0.0001589
11,5.821e-05
12,4.451e-05
13,3.4e-05
14,2.606e-05
15,2.377e-05
16,1.617e-05
17,1.58e-05
18,3.04e-06
19,1.89e-06
20,1.7e-06
21,1.5e-06
22,7.7e-07
23,5.2e-07
24,4.8e-07
25,2.6e-07
26,4.2e-07
27,1.7e-07
28,8e-08
29,5e-08
30,6e-08
31,5e-08
32,3e-08
33,2e-08
34,1e-08
35,4.6e-09
36,3.6e-09
37,3.8e-09
38,1.7e-09
39,1.6e-09
40,1.3e-09
41,1.7e-09
42,8.8e-10
43,4e-10
44,3.8e-10
45,4.4e-10
46,2e-10
47,1.7e-10
1,0.00148366
2,0.00343012
3,0.00148293
4,0.00115703
5,0.0009291
6,0.0002872
7,0.00016962
8,0.00014209
9,8.813e-05
10,5.699e-05
11,2.833e-05
12,1.813e-05
13,1.155e-05
14,7.46e-06
15,5.7e-06
16,4.62e-06
17,2.87e-06
18,1.65e-06
19,7.6e-07
20,5.3e-07
21,4.3e-07
22,3.4e-07
23,5.2e-07
24,3.9e-07
25,1.4e-07
26,1e-07
27,7e-08
28,6e-08
29,5e-08
30,3e-08
31,1e-08
32,1e-08
33,8.9e-09
34,1e-08
35,6.3e-09
36,5.1e-09
37,2.8e-09
38,1.3e-09
39,1.1e-09
40,9.8e-10
41,6.8e-10
42,5.2e-10
43,4.5e-10
44,3.6e-10
45,6.1e-10
46,2.1e-10
47,1.5e-10
1,0.00533354
2,0.00569674
3,0.00564276
4,0.00474039
5,0.00258193
6,0.00062396
7,0.00055764
8,0.0003924
9,0.00021259
10,0.00010631
11,7.001e-05
