step,scf_accuracy_ry
3,0.0001194
4,8.755e-05
5,8.873e-05
6,3.134e-05
7,2.936e-05
8,1.071e-05
9,7.63e-06
10,3.69e-06
11,8.56e-06
12,1.74e-06
13,2.66e-06
14,1.34e-06
15,5.4e-07
16,4.7e-07
17,7.2e-07
18,6e-07
19,1.7e-07
20,1.6e-07
21,1e-07
22,1.2e-07
23,8e-08
24,8e-08
25,3e-08
26,2e-08
27,2e-08
28,4e-08
29,2e-08
30,7.8e-09
31,7e-09
32,6e-09
33,5.7e-09
34,3.9e-09
35,3.2e-09
1,0.00017604
2,0.00036208
3,0.00013629
4,0.00010848
5,0.0001055
6,6.218e-05
7,2.285e-05
8,1.444e-05
9,1.002e-05
10,7.25e-06
11,1.377e-05
12,2.55e-06
13,6.95e-06
14,1.31e-06
15,1.14e-06
16,2.03e-06
17,3.2e-07
18,2.9e-07
19,2.5e-07
20,2.5e-07
21,2.9e-07
22,9e-08
23,9e-08
24,5e-08
25,4e-08
26,2e-08
27,2e-08
28,1e-08
29,2e-08
30,8.7e-09
31,2e-08
32,3.4e-09
33,2.5e-09
1,0.00022533
2,0.00026388
3,0.00020822
4,0.00016913
5,0.00014879
6,4.367e-05
7,3.714e-05
8,1.967e-05
9,1.386e-05
10,6.83e-06
11,1.419e-05
12,2.87e-06
13,4.55e-06
14,1.59e-06
15,9.7e-07
16,8.5e-07
17,1e-06
18,5.7e-07
19,4e-07
20,2.9e-07
21,2.7e-07
22,1.7e-07
23,1.4e-07
24,9e-08
25,8e-08
26,4e-08
27,3e-08
28,3e-08
29,2e-08
30,2e-08
31,2e-08
32,1e-08
33,1e-08
34,7.8e-09
35,6.9e-09
36,6.5e-09
37,2.5e-09
1,0.00027012
2,0.00032862
3,0.00024141
4,0.00018757
5,0.00017341
6,5.493e-05
7,5.819e-05
8,2.307e-05
9,1.869e-05
10,9.81e-06
11,1.511e-05
12,4.56e-06
13,4.49e-06
14,2.92e-06
15,1.75e-06
16,1.14e-06
17,1.7e-06
18,1e-06
19,3.7e-07
20,3.9e-07
21,3.3e-07
22,3.3e-07
23,2.7e-07
24,4.1e-07
25,7e-08
26,5e-08
27,5e-08
28,4e-08
29,4e-08
30,3e-08
31,3e-08
32,2e-08
33,2e-08
34,5.9e-09
35,1e-08
36,3.2e-09
37,2e-09
1,0.00027686
2,0.00034411
3,0.00025694
4,0.0001826
5,0.00018463
6,4.887e-05
7,4.717e-05
8,1.958e-05
9,1.734e-05
10,9.63e-06
11,1.892e-05
12,2.77e-06
13,3.11e-06
14,2e-06
15,1.21e-06
16,5.5e-07
17,9.2e-07
18,3.4e-07
19,2.6e-07
20,2.1e-07
21,1.6e-07
22,1.4e-07
23,5e-08
24,9e-08
25,4e-08
26,3e-08
27,2e-08
28,1e-08
29,1e-08
30,1e-08
31,8.4e-09
32,5.6e-09
33,5.1e-09
34,2.7e-09
1,0.00028233
2,0.00035712
3,0.00025994
4,0.00019062
5,0.00019673
6,4.114e-05
7,4.624e-05
8,1.943e-05
9,1.726e-05
10,1.048e-05
11,7.51e-06
12,5e-06
13,3.34e-06
14,2.53e-06
15,1.35e-06
16,5.9e-07
17,4.7e-07
18,4.1e-07
19,3.6e-07
20,2.9e-07
21,1.2e-07
22,1.4e-07
23,6e-08
24,3e-08
25,6e-08
26,2e-08
27,1e-08
28,1e-08
29,2e-08
30,1e-08
31,4.8e-09
32,3.6e-09
33,3.8e-09
34,3.6e-09
35,2.4e-09
1,0.00032166
2,0.00035593
3,0.00030458
4,0.00024238
5,0.00023095
6,4.066e-05
7,3.453e-05
8,2.058e-05
9,2.085e-05
10,1.302e-05
11,1.749e-05
12,3.42e-06
13,4.06e-06
14,2.41e-06
15,2.08e-06
16,1.63e-06
17,5.9e-07
18,1.21e-06
19,6.8e-07
20,2.9e-07
21,4.3e-07
22,2.2e-07
23,1.3e-07
24,4e-08
25,5e-08
26,3e-08
27,2e-08
28,2e-08
29,1e-08
30,4.9e-09
31,5.6e-09
32,4.1e-09
33,4e-09
34,2.6e-09
1,0.00041426
2,0.00042807
3,0.00040612
4,0.00031717
5,0.0002701
6,5.885e-05
7,3.815e-05
8,2.401e-05
9,2.01e-05
10,1.13e-05
11,1.071e-05
12,6.07e-06
13,4.19e-06
14,3.75e-06
15,1.49e-06
16,9.4e-07
17,9.7e-07
18,5.1e-07
19,4.2e-07
20,2.4e-07
21,2.1e-07
22,2.7e-07
23,8e-08
24,7e-08
25,3e-08
26,2e-08
27,2e-08
28,1e-08
29,7.9e-09
30,5.9e-09
31,5.4e-09
32,3.7e-09
33,1.7e-09
1,0.00048525
2,0.00048034
3,0.00043988
4,0.00041931
5,0.00036098
6,6.999e-05
7,4.23e-05
8,2.721e-05
9,2.335e-05
10,1.277e-05
11,1.345e-05
12,6.26e-06
13,4.17e-06
14,4.47e-06
15,2.85e-06
16,1.91e-06
17,1.71e-06
18,1.98e-06
19,3.9e-07
20,2.9e-07
21,4.4e-07
22,2e-07
23,1.4e-07
24,3.6e-07
25,1.3e-07
26,5e-08
27,4e-08
28,3e-08
29,3e-08
30,2e-08
31,1e-08
32,2e-08
33,5.3e-09
34,5.2e-09
35,5e-09
36,2.1e-09
1,0.00045055
2,0.00045554
3,0.00042713
4,0.00036087
5,0.00033469
6,6.622e-05
7,4.665e-05
8,3.24e-05
9,2.163e-05
10,9.87e-06
11,1.082e-05
12,6.89e-06
13,7.29e-06
14,2.72e-06
15,1.74e-06
16,2.22e-06
17,2.11e-06
18,1.11e-06
19,5.8e-07
20,3.9e-07
21,3.9e-07
22,4.6e-07
23,2.6e-07
24,1.4e-07
25,9e-08
26,8e-08
27,1.5e-07
28,1.2e-07
29,5e-08
30,3e-08
31,3e-08
32,2e-08
33,2e-08
34,1e-08
35,8.4e-09
36,1e-08
37,4.5e-09
38,7.1e-09
39,3.5e-09
40,2.1e-09
1,0.00038825
2,0.00044853
3,0.00036562
4,0.00029038
5,0.00027568
6,5.947e-05
7,5.407e-05
8,2.716e-05
9,2.323e-05
10,1.292e-05
11,1.703e-05
12,5.99e-06
13,7.09e-06
14,3.4e-06
15,2.15e-06
16,1.77e-06
17,2.85e-06
18,1.05e-06
19,5.2e-07
20,6.9e-07
21,2.8e-07
22,2.5e-07
23,4.1e-07
24,3.9e-07
25,5e-08
26,4e-08
27,3e-08
28,3e-08
29,3e-08
30,2e-08
31,1e-08
32,1e-08
33,7.6e-09
34,5.2e-09
35,2.3e-09
1,0.00035332
2,0.00041315
3,0.00033415
4,0.00024726
5,0.00018794
6,8.997e-05
7,3.951e-05
8,1.884e-05
9,1.547e-05
10,9.32e-06
11,1.394e-05
12,5.03e-06
13,6.17e-06
14,2.45e-06
15,1.61e-06
16,2.62e-06
17,1.01e-06
18,2.62e-06
19,4e-07
20,2.7e-07
21,1.8e-07
22,2.4e-07
23,1.4e-07
24,1.4e-07
25,5e-08
26,4e-08
27,4e-08
28,4e-08
29,4e-08
30,6.9e-09
31,6.9e-09
32,5.4e-09
33,4.9e-09
34,4.2e-09
35,4.1e-09
36,3e-09
37,2.8e-09
1,0.00049102
2,0.00051203
3,0.00048183
4,0.00036414
5,0.00034566
6,9.563e-05
7,6.415e-05
8,2.727e-05
9,2.451e-05
10,1.639e-05
11,2.902e-05
12,5.64e-06
13,4.84e-06
14,3.89e-06
15,2.28e-06
16,2.09e-06
17,3.24e-06
18,2.52e-06
19,5.2e-07
20,7.1e-07
21,3.1e-07
22,4.7e-07
23,1.8e-07
24,8e-08
25,7e-08
26,8e-08
27,5e-08
28,4e-08
29,2e-08
30,3e-08
31,2e-08
32,2e-08
33,2e-08
34,8e-09
35,6.3e-09
36,1e-08
37,5.9e-09
38,7e-09
39,1.9e-09
1,0.00065757
2,0.00063998
3,0.00068463
4,0.00047134
5,0.00029904
6,0.00015261
7,5.579e-05
8,3.969e-05
9,3.046e-05
10,1.825e-05
11,1.547e-05
12,1.185e-05
13,4.66e-06
14,6.21e-06
15,3.01e-06
16,2.52e-06
17,3e-06
18,2.08e-06
19,5.1e-07
20,4.2e-07
21,2.9e-07
22,2.3e-07
23,2.6e-07
24,6e-08
25,7e-08
26,4e-08
27,3e-08
28,2e-08
29,3e-08
30,1e-08
31,2e-08
