step,scf_accuracy_ry
10,7.732e-05
11,3.298e-05
12,3.782e-05
13,1.926e-05
14,1.162e-05
15,7.02e-06
16,5.14e-06
17,4.87e-06
18,3.38e-06
19,2.33e-06
20,1.67e-06
21,1.21e-06
22,1.17e-06
23,1.06e-06
24,7.2e-07
25,5.9e-07
26,4.4e-07
27,3.9e-07
28,3.4e-07
29,1.9e-07
30,7e-08
31,5e-08
32,4e-08
33,3e-08
34,3e-08
35,2e-08
36,1e-08
37,1e-08
38,1e-08
39,1e-08
40,6.4e-09
41,4.3e-09
42,2.8e-09
43,2.5e-09
44,2.3e-09
45,1.8e-09
46,1.4e-09
47,1e-09
1,0.00316566
2,0.00296828
3,0.00136976
4,0.00070973
5,0.00063124
6,0.00044666
7,0.00032502
8,0.00021645
9,0.00013489
10,9.791e-05
11,4.921e-05
12,5.436e-05
13,3.877e-05
14,2.921e-05
15,1.295e-05
16,5.92e-06
17,5.22e-06
18,4.12e-06
19,2.53e-06
20,1.47e-06
21,1.39e-06
22,1.12e-06
23,7.4e-07
24,4.2e-07
25,3.2e-07
26,2.7e-07
27,2.8e-07
28,1.7e-07
29,1.2e-07
30,1e-07
31,7e-08
32,6e-08
33,4e-08
34,3e-08
35,2e-08
36,1e-08
37,1e-08
38,1e-08
39,8.4e-09
40,5.4e-09
41,4.7e-09
42,3.9e-09
43,2.8e-09
44,2.6e-09
45,1.6e-09
46,1.4e-09
47,1.3e-09
48,1.2e-09
49,1.1e-09
50,8.5e-10
1,0.00482591
2,0.00447241
3,0.0020285
4,0.00099721
5,0.00089151
6,0.00062489
7,0.00044825
8,0.00030666
9,0.00020128
10,0.00017652
11,6.743e-05
12,0.00010212
13,7.584e-05
14,7.367e-05
15,1.181e-05
16,7.12e-06
17,6.11e-06
18,4.67e-06
19,3.26e-06
20,2.49e-06
21,2.03e-06
22,1.69e-06
23,1.18e-06
24,1.03e-06
25,8.9e-07
26,5.2e-07
27,4e-07
28,3.1e-07
29,2.5e-07
30,1.8e-07
31,1.5e-07
32,9e-08
33,6e-08
34,6e-08
35,4e-08
36,2e-08
37,2e-08
38,9.7e-09
39,8.6e-09
40,7.1e-09
41,5.6e-09
42,4.9e-09
43,4e-09
44,2.6e-09
45,2e-09
46,1.3e-09
47,1e-09
48,8.8e-10
1,0.00363471
2,0.00361185
3,0.00168515
4,0.00100908
5,0.00088605
6,0.0005989
7,0.00043123
8,0.00027666
9,0.00020286
10,0.00020258
11,0.00010406
12,0.00010208
13,6.995e-05
14,3.994e-05
15,8.84e-06
16,7.59e-06
17,6.92e-06
18,5.1e-06
19,4.07e-06
20,3.72e-06
21,2.98e-06
22,2.08e-06
23,1.01e-06
24,8.6e-07
25,6.1e-07
26,5.2e-07
27,3.7e-07
28,2.6e-07
29,2.4e-07
30,1.7e-07
31,1.3e-07
32,1e-07
33,8e-08
34,6e-08
35,5e-08
