step,scf_accuracy_ry
22,4.28e-06
23,3.32e-06
24,1.312e-05
25,1e-06
26,1.18e-06
27,7.5e-07
28,6.7e-07
29,2.6e-07
30,1.3e-07
31,1.7e-07
32,1.4e-07
33,1.4e-07
34,8.5e-07
35,8e-08
36,5e-08
37,4e-08
38,4e-08
39,2e-08
40,1e-08
1,0.00492628
2,0.03782222
3,0.07224526
4,0.0035592
5,0.00261216
6,0.00226866
7,0.00046442
8,0.00051304
9,0.00055063
10,9.62e-05
11,0.00018443
12,5.785e-05
13,0.00042216
14,0.00031676
15,3.577e-05
16,1.466e-05
17,2.292e-05
18,4.89e-06
19,6.91e-06
20,5.56e-06
21,2.9e-06
22,5.6e-06
23,7.02e-06
24,1.877e-05
25,1.31e-06
26,6.9e-07
27,4.7e-07
28,2.7e-07
29,2.3e-07
30,2.7e-07
31,1.7e-07
32,1.6e-07
33,6e-08
34,2.1e-07
35,6e-08
36,6e-08
37,4e-08
38,4e-08
39,1e-08
1,0.00593385
2,0.03927212
3,0.02677407
4,0.0079978
5,0.00225339
6,0.00254728
7,0.00046171
8,0.00052789
9,0.00039614
10,8.644e-05
11,0.00030311
12,5.364e-05
13,5.155e-05
14,0.00052284
15,7.159e-05
16,8.8e-06
17,1.25e-05
18,4.29e-06
19,3.44e-06
20,3.98e-06
21,1.05e-06
22,1.79e-06
23,8.6e-07
24,1.6e-06
25,2.56e-06
26,6.5e-07
27,3.5e-07
28,3.1e-07
29,1.6e-07
30,1e-07
31,6e-08
32,6e-08
33,6e-08
34,8e-08
35,2.4e-07
36,4e-08
37,2e-08
38,3e-08
39,1e-08
1,0.01162009
2,0.20828741
3,0.23963725
4,0.00496785
5,0.0034951
6,0.00457222
7,0.00085064
8,0.00086296
9,0.00061452
10,0.00018489
11,0.00060132
12,0.00035993
13,3.856e-05
14,0.0005013
15,7.525e-05
16,2.439e-05
17,1.657e-05
18,6.7e-06
19,5.69e-06
20,8.28e-06
21,1.7e-06
22,1.52e-06
23,1.54e-06
24,9.5e-07
25,7e-07
26,3.3e-07
27,1.2e-07
28,7.2e-07
29,1.2e-07
30,8e-08
31,1.1e-07
32,7e-08
33,6e-08
34,3e-08
35,2e-08
36,2e-08
37,2e-08
38,1.3e-07
39,2e-08
40,1e-08
41,7e-09
1,0.00969001
2,0.33927037
3,0.1343902
4,0.0037963
5,0.0029612
6,0.00414782
7,0.00074624
8,0.00055876
9,0.00036162
10,0.00013646
11,0.00044737
12,0.00049754
13,7.264e-05
14,0.00019022
15,3.754e-05
16,1.043e-05
17,7.94e-06
18,6.12e-06
19,4.1e-06
20,5.28e-06
21,2.07e-06
22,3.56e-06
23,1.02e-06
24,6.17e-06
25,3.9e-07
26,2.8e-07
27,1.8e-07
28,2.5e-07
29,1.7e-07
30,1.1e-07
31,1.2e-07
32,4e-08
33,6e-08
34,6e-08
35,1.2e-07
36,1e-08
37,2e-08
38,2e-08
39,1e-08
40,7.7e-09
1,0.0109377
2,0.64099374
3,0.07097378
4,0.00439822
5,0.00383621
6,0.0051763
7,0.00078262
8,0.00070641
9,0.00041409
10,0.00014042
11,0.00040983
12,0.00082641
13,0.00024547
14,9.066e-05
15,4.083e-05
16,1.331e-05
17,9.69e-06
18,1.149e-05
19,5.17e-06
