step,conv_thr_ry
5,2e-07
9,2e-09
29,2e-09
31,2e-09
23,2e-09
23,2e-09
24,2e-09
24,2e-09
19,2e-09
19,2e-09
19,2e-09
17,2e-09
20,2e-09
17,2e-09
19,2e-09
17,2e-09
16,2e-09
16,2e-09
12,2e-09
13,2e-09
