step,scf_accuracy_ry
1,0.08868393
2,0.07212569
3,0.00830323
4,0.0215279
5,0.04470651
6,0.07662835
7,0.02589044
8,0.00256698
9,0.00036668
10,0.00013652
11,4.899e-05
12,5.788e-05
13,5.041e-05
14,7.93e-06
15,1.69e-06
16,5.8e-07
17,7e-08
1,2.203e-05
2,1.458e-05
3,3.78e-06
4,1.66e-06
5,9.9e-07
6,5.81e-06
7,2.4e-07
8,2.5e-07
9,2e-07
10,3.5e-07
11,7e-08
1,3.02e-06
2,2.17e-06
3,2.2e-07
4,4.9e-07
5,9.5e-07
6,2e-08
7,3.1e-09
8,6.1e-09
9,5e-08
10,4e-10
