step,scf_accuracy_ry
1,2.16415162
2,0.91771516
3,0.24808725
4,0.09132316
5,0.04802775
6,0.01581576
7,0.01051914
8,0.00118466
9,0.00046598
10,9.532e-05
11,4e-05
12,3.21e-06
13,6.7e-07
14,3.9e-07
15,6e-08
