step,total_force_ry_bohr
122,0.036541
37,0.025811
49,0.016086
48,0.007311
50,0.006681
49,0.00586
50,0.004743
49,0.00407
52,0.003574
42,0.00301
40,0.002527
38,0.002425
40,0.00252
41,0.002708
