step,scf_accuracy_ry
26,3e-07
27,1.1e-07
28,4e-08
29,2e-08
30,3e-08
31,1e-08
32,9.2e-09
33,5.2e-09
34,6.7e-09
35,2e-08
36,2.8e-09
37,4.2e-09
38,1.5e-09
39,4.7e-10
40,5.4e-10
41,5.6e-10
42,5.3e-10
43,4e-10
44,3.3e-10
45,1.6e-10
46,6.8e-10
47,2.2e-10
48,2.8e-10
49,2.1e-10
50,2.7e-11
1,0.00155178
2,0.1198471
3,0.16636385
4,0.03202101
5,0.00035219
6,2.434e-05
7,1.639e-05
8,2.101e-05
9,8.34e-06
10,3.1e-06
11,1.61e-06
12,1.1e-06
13,7.4e-07
14,6.24e-06
15,1.641e-05
16,1.745e-05
17,2.26e-06
18,2.4e-07
19,4.1e-07
20,1.4e-07
21,6e-08
22,5e-08
23,4e-08
24,9e-08
25,1.1e-07
26,8e-08
27,3e-08
28,1e-08
29,8.8e-09
30,2e-08
31,4.5e-09
32,1.8e-09
33,1.5e-09
34,1.4e-09
35,9.3e-09
36,1.1e-09
37,1.5e-09
38,9.2e-10
39,7.4e-10
40,3.2e-10
41,3.9e-10
42,4e-10
43,2.1e-10
44,2.9e-10
45,2.1e-10
46,1.8e-10
47,4.4e-10
48,3e-10
49,6.7e-11
1,0.00120401
2,0.12824522
3,0.13368262
4,0.01860105
5,0.00010318
6,1.442e-05
7,1.216e-05
8,1.208e-05
9,9.97e-06
10,1.275e-05
11,2.06e-06
12,1.32e-06
13,1.72e-06
14,0.0001897
15,5.62e-06
16,2.16e-06
17,7.4e-07
18,1.6e-07
19,1e-07
20,1.7e-07
21,6e-08
22,4e-08
23,4e-08
24,8.26e-06
25,9e-08
26,7e-08
27,9e-08
28,2e-08
29,8.9e-09
30,3e-08
31,7.8e-09
32,4.6e-09
33,2.8e-09
34,1.6e-07
35,2e-09
36,3.7e-09
37,5e-09
38,2e-09
39,1.2e-09
40,2.8e-09
41,5.8e-10
42,3.3e-10
43,2.9e-10
44,3e-08
45,2.8e-10
46,4.2e-10
47,3.7e-10
48,2.2e-10
49,1.4e-10
50,1.9e-10
51,1.3e-10
52,4.7e-11
1,0.00138343
2,0.16366885
3,0.04432506
4,0.03147778
5,4.229e-05
6,1.266e-05
7,1.214e-05
8,1.022e-05
9,8.82e-06
10,7.08e-06
11,1.25e-06
12,1.26e-06
13,1.559e-05
14,2.686e-05
15,7.85e-06
16,7.4e-07
17,2.8e-07
18,1.3e-07
19,9e-08
20,7e-08
21,3e-08
22,4e-08
23,6e-08
24,1.19e-06
25,7e-08
26,3e-08
27,7.1e-09
28,8.4e-09
29,3.9e-09
30,2.6e-09
31,1.8e-09
32,2e-09
33,8.5e-10
34,2e-08
35,1.7e-09
36,3.7e-10
37,6.2e-10
38,1.5e-10
39,2.2e-10
40,1.6e-10
41,1.5e-10
42,6.5e-11
1,0.00104581
2,0.32426819
3,0.14731526
4,0.00313174
5,1.7e-05
6,1.007e-05
7,9.61e-06
8,8.65e-06
9,5.78e-06
10,2.03e-06
11,2.08e-06
12,1.42e-06
13,4.288e-05
14,3.67e-06
15,8.7e-07
16,3.7e-07
17,5e-07
18,3.7e-07
19,1.8e-07
20,3e-08
21,3e-08
22,3e-08
23,2.44e-06
24,6e-08
25,9.6e-09
26,1e-08
27,8.3e-09
28,5.1e-09
29,3.5e-09
30,2.5e-09
31,2.4e-09
32,1.8e-09
33,2.6e-07
34,8.4e-10
35,5.6e-10
36,7.9e-10
37,3.4e-10
38,4.2e-10
39,1.9e-10
40,9.8e-11
1,0.00072955
2,0.3146089
3,0.08776877
4,0.00097469
5,1.919e-05
6,7.22e-06
7,6.72e-06
8,5.77e-06
9,4.62e-06
10,1.39e-06
11,1.04e-06
12,3.68e-06
13,2.639e-05
14,3.29e-06
15,7.2e-07
16,3e-07
17,2.6e-07
18,2.2e-07
19,2.5e-07
20,6e-08
21,4e-08
22,8e-08
23,1.68e-06
24,2.8e-07
25,3e-08
26,5.8e-09
27,5.4e-09
28,4.3e-09
29,2.6e-09
30,2.4e-09
31,1.4e-09
32,3.1e-09
33,6e-08
34,1.4e-09
35,2.2e-10
36,3.7e-10
37,1.3e-10
38,7.3e-11
1,0.00109742
2,0.67109395
3,0.09552333
4,0.00057854
5,5.072e-05
6,8.57e-06
7,6.31e-06
8,5.13e-06
9,4.46e-06
10,1.4e-06
11,1.09e-06
12,5.54e-06
13,5.331e-05
14,3.74e-06
15,8.1e-07
16,3.7e-07
17,4e-07
18,2.9e-07
19,3e-07
20,9e-08
21,1e-08
22,1e-08
23,1.2e-07
24,1e-08
25,7e-08
26,2e-08
27,8.2e-09
28,5.5e-09
29,2e-09
30,1.7e-09
31,2.1e-09
32,1.7e-09
33,7.3e-10
34,2e-08
35,2e-09
36,3.7e-10
37,1.3e-09
38,1.1e-09
