step,total_magnetization_bohr_cell
1,99.05
2,97.12
3,97.98
4,93.56
5,90.15
6,82.77
7,76.91
8,72.01
9,55.34
10,50.08
11,52.52
12,48.77
13,49.0
14,48.76
15,48.8
16,49.27
17,49.32
18,49.51
19,50.02
20,49.98
21,50.05
22,50.15
23,49.82
24,49.57
25,49.54
26,49.67
27,49.59
28,49.58
29,49.59
30,49.6
31,49.59
32,49.61
33,49.6
34,49.6
35,49.6
36,49.6
37,49.6
38,49.6
39,49.6
40,49.6
41,49.6
42,49.6
43,49.6
44,49.6
45,49.6
46,49.6
47,49.6
48,49.6
49,49.59
50,49.59
51,49.59
52,49.59
53,49.59
