step,total_force_ry_bohr
86,0.053014
23,0.048121
27,0.03608
29,0.02776
32,0.024307
32,0.022827
31,0.019412
31,0.016397
27,0.015167
28,0.013412
37,0.011918
35,0.010639
33,0.009374
31,0.008486
35,0.008689
33,0.00915
36,0.008946
34,0.008623
34,0.008676
36,0.009029
37,0.009351
34,0.009593
36,0.009965
38,0.010582
38,0.010991
40,0.010782
38,0.010837
37,0.010774
37,0.010188
39,0.008962
33,0.008312
40,0.008479
39,0.009104
38,0.008746
37,0.007539
39,0.007134
37,0.007528
