step,scf_accuracy_ry
36,6.8e-09
37,5e-09
1,0.00040686
2,0.00061139
3,0.00038129
4,0.00021331
5,0.0002097
6,9.165e-05
7,7.153e-05
8,2.888e-05
9,2.1e-05
10,8.43e-06
11,2.125e-05
12,4.81e-06
13,5.39e-06
14,4.89e-06
15,1.26e-06
16,9.4e-07
17,1.75e-06
18,1.22e-06
19,3.6e-07
20,3.9e-07
21,2.7e-07
22,2.1e-07
23,3.2e-07
24,9e-08
25,9e-08
26,5e-08
27,4e-08
28,5e-08
29,3e-08
30,2e-08
31,1e-08
32,6.3e-09
33,6.7e-09
34,1e-08
35,4.9e-09
1,0.00018196
2,0.00033296
3,0.00015431
4,0.00010086
5,5.793e-05
6,7.36e-05
7,1.896e-05
8,1.316e-05
9,1.258e-05
10,5.75e-06
11,1.082e-05
12,2.33e-06
13,3.79e-06
14,1.62e-06
15,8.3e-07
16,3.5e-07
17,3e-07
18,3.7e-07
19,2.5e-07
20,2e-07
21,1.2e-07
22,1.4e-07
23,7e-08
24,9e-08
25,5e-08
26,1e-08
27,1e-08
28,1e-08
29,1e-08
30,9.6e-09
31,6.3e-09
32,5.1e-09
33,4e-09
1,0.00013383
2,0.00011773
3,0.00012015
4,8.384e-05
5,6.222e-05
6,3.81e-05
7,1.342e-05
8,1.299e-05
9,8.94e-06
10,3.23e-06
11,3.02e-06
12,2.74e-06
13,1.22e-06
14,2.28e-06
15,5.9e-07
16,2.8e-07
17,2.2e-07
18,2.1e-07
19,1.3e-07
20,1.1e-07
21,1.6e-07
22,6e-08
23,3e-08
24,3e-08
25,4e-08
26,1e-08
27,1e-08
28,9e-09
29,2e-08
30,4.2e-09
31,2.9e-09
1,0.00017522
2,0.00018691
3,0.0001656
4,9.603e-05
5,8.839e-05
6,4.768e-05
7,2.33e-05
8,1.646e-05
9,1.113e-05
10,5.73e-06
11,6.18e-06
12,4.23e-06
13,1.79e-06
14,2.74e-06
15,7.5e-07
16,4.4e-07
17,4.2e-07
18,4.9e-07
19,2.3e-07
20,1.7e-07
21,1e-07
22,9e-08
23,9e-08
24,3e-08
25,2e-08
26,2e-08
27,2e-08
28,2e-08
29,2e-08
30,9.9e-09
31,6.2e-09
32,8.2e-09
33,5.3e-09
34,2.9e-09
35,2.2e-09
1,0.00020974
2,0.00031271
3,0.00019648
4,0.00010736
5,0.00010538
6,4.799e-05
7,3.602e-05
8,1.631e-05
9,1.179e-05
10,6.48e-06
11,1.01e-05
12,3.93e-06
13,3.53e-06
14,2.23e-06
15,7.8e-07
16,5.5e-07
17,6.7e-07
18,5.7e-07
19,3.4e-07
20,2.4e-07
21,3.8e-07
22,2e-07
23,5e-08
24,6e-08
25,3e-08
26,2e-08
27,2e-08
28,4e-08
29,1e-08
30,5.4e-09
31,5.7e-09
32,4.9e-09
33,2.2e-09
1,0.00014782
2,0.00016247
3,0.00014259
4,9.183e-05
5,9.281e-05
6,3.016e-05
7,2.153e-05
8,1.27e-05
9,8.86e-06
10,4.98e-06
11,5.47e-06
12,3.44e-06
13,2.77e-06
14,1.51e-06
15,6.1e-07
16,4.7e-07
17,4.4e-07
18,3.7e-07
19,3.4e-07
20,1.7e-07
21,2e-07
22,2e-07
23,7e-08
24,8e-08
25,2e-08
26,3e-08
27,2e-08
28,2e-08
29,2e-08
30,7e-09
31,6.3e-09
32,7.4e-09
33,4e-09
34,2.8e-09
35,3.3e-09
36,1.6e-09
1,0.00014906
2,0.00026205
3,0.00012213
4,9.828e-05
5,9.495e-05
6,4.255e-05
7,2.761e-05
8,1.1e-05
9,7.31e-06
10,3.94e-06
11,4.64e-06
12,3.33e-06
13,5.74e-06
14,9.2e-07
15,5.9e-07
16,5.4e-07
17,7.7e-07
18,3.7e-07
19,2.6e-07
20,2.5e-07
21,3.2e-07
22,1.9e-07
23,1.9e-07
24,8e-08
25,5e-08
26,3e-08
27,3e-08
28,4e-08
29,2e-08
30,7.8e-09
31,6.1e-09
32,5.5e-09
33,5.1e-09
34,1.4e-09
1,0.0002289
2,0.00032737
3,0.00020183
4,0.00016281
5,0.00014277
6,4.634e-05
7,2.685e-05
8,1.655e-05
9,1.114e-05
10,6.13e-06
11,1.131e-05
12,3.14e-06
13,5.7e-06
14,1.34e-06
15,9.1e-07
16,5.5e-07
17,5.3e-07
18,3.8e-07
19,5.7e-07
20,2.1e-07
21,1.6e-07
22,1.5e-07
23,9e-08
24,1.1e-07
25,2e-08
26,2e-08
27,2e-08
28,2e-08
29,1e-08
30,6.2e-09
31,3.9e-09
32,3.7e-09
33,4e-09
34,2.1e-09
1,0.00039038
2,0.00044721
3,0.0003513
4,0.00028525
5,0.00025086
6,8.206e-05
7,2.845e-05
8,2.291e-05
9,1.785e-05
10,8.86e-06
11,3.78e-06
12,5.34e-06
13,2.91e-06
14,1.83e-06
15,1.77e-06
16,6.1e-07
17,5.8e-07
18,4.9e-07
19,3.8e-07
20,3.8e-07
21,2.5e-07
22,2e-07
23,2e-07
24,1.3e-07
25,3e-08
26,3e-08
27,2e-08
28,2e-08
29,2e-08
30,1e-08
31,1e-08
32,4.4e-09
33,3.7e-09
34,3.5e-09
35,4e-09
36,1.9e-09
1,0.00046935
2,0.00049208
3,0.00042324
4,0.00035255
5,0.00031689
6,0.00010218
7,3.553e-05
8,2.701e-05
9,2.092e-05
10,1.161e-05
11,1.434e-05
12,6.84e-06
13,3.93e-06
14,4.74e-06
15,1.98e-06
16,1.28e-06
17,1.51e-06
18,1.73e-06
19,4.4e-07
20,2.8e-07
21,3.6e-07
22,2.7e-07
23,2e-07
24,1.4e-07
25,8e-08
26,7e-08
27,6e-08
28,4e-08
29,3e-08
30,3e-08
31,2e-08
32,4e-08
33,5.3e-09
34,4.1e-09
35,4e-09
36,3.6e-09
37,2.4e-09
1,0.00046953
2,0.00052032
3,0.00043899
4,0.0003539
5,0.00031709
6,9.743e-05
7,5.337e-05
8,2.751e-05
9,2.175e-05
10,1.223e-05
11,1.778e-05
12,6.27e-06
13,4.73e-06
14,4e-06
15,2.4e-06
16,1.77e-06
17,2.32e-06
18,3.46e-06
19,3.9e-07
20,3.6e-07
21,3.2e-07
22,1.6e-07
23,1.6e-07
24,1.2e-07
25,6e-08
26,6e-08
27,4e-08
28,2e-08
29,1e-08
30,1e-08
31,9.4e-09
32,3.9e-09
33,7.6e-09
34,2.4e-09
1,0.0004769
2,0.00047683
3,0.00048556
4,0.00034064
5,0.00020563
6,0.000126
7,4.317e-05
8,3.041e-05
9,2.251e-05
10,1.338e-05
11,1.513e-05
12,8.66e-06
13,5.38e-06
14,4.99e-06
15,2.41e-06
16,1.38e-06
17,2.51e-06
18,2.08e-06
19,4.2e-07
20,4.5e-07
21,2.4e-07
22,1.6e-07
23,2.4e-07
24,6e-08
25,4e-08
26,3e-08
27,6e-08
28,2e-08
29,1e-08
30,1e-08
31,7.7e-09
32,6.7e-09
33,4.6e-09
34,5.2e-09
35,4.3e-09
36,2.2e-09
1,0.00062225
2,0.00064088
3,0.00056955
4,0.00050986
5,0.00043248
6,0.0001092
7,6.851e-05
8,4.199e-05
9,3.17e-05
10,1.803e-05
11,1.572e-05
12,1.095e-05
13,5.29e-06
14,5.69e-06
15,3.44e-06
16,2.68e-06
17,2.67e-06
18,3.74e-06
19,5e-07
20,3.8e-07
21,4.6e-07
22,3.7e-07
